exp_id,mode,pillar,seed,seed_source,model_id,prompt_id,collapse_run,collapse_reason,core_collapse_run,core_collapse_reason,budget_exhausted,collapse_core,collapse_core_reason,stop_aux,stop_aux_reason,intervene_bin,n_tokens_total,n_interventions,intervene_density,H_pre,runtime_sec,extra_tokens_due_to_intervention
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,0,meta,gemma:7b,0,0,NONE,0,NONE,0,0,NONE,0,NONE,0,369,0,0.0,,20.415977954864502,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,1,meta,gemma:7b,1,0,NONE,0,NONE,0,0,NONE,0,NONE,0,358,0,0.0,,20.39621925354004,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,2,meta,gemma:7b,2,0,NONE,0,NONE,0,0,NONE,0,NONE,0,415,0,0.0,,20.096999168395996,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,3,meta,gemma:7b,3,0,NONE,0,NONE,0,0,NONE,0,NONE,0,355,0,0.0,,20.061614990234375,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,4,meta,gemma:7b,4,0,NONE,0,NONE,0,0,NONE,0,NONE,0,397,0,0.0,,20.356756925582886,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,5,meta,gemma:7b,5,0,NONE,0,NONE,0,0,NONE,0,NONE,0,345,0,0.0,,20.04974627494812,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,6,meta,gemma:7b,6,0,NONE,0,NONE,0,0,NONE,0,NONE,0,369,0,0.0,,20.342291116714478,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,7,meta,gemma:7b,7,0,NONE,0,NONE,0,0,NONE,0,NONE,0,367,0,0.0,,20.052314043045044,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,8,meta,gemma:7b,8,0,NONE,0,NONE,0,0,NONE,0,NONE,0,390,0,0.0,,20.36249089241028,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,9,meta,gemma:7b,9,0,NONE,0,NONE,0,0,NONE,0,NONE,0,365,0,0.0,,20.486133575439453,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,10,meta,gemma:7b,10,0,NONE,0,NONE,0,0,NONE,0,NONE,0,374,0,0.0,,20.055305004119873,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,11,meta,gemma:7b,11,0,NONE,0,NONE,0,0,NONE,1,EMPTY_CHUNK,0,45,0,0.0,,2.931913137435913,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,12,meta,gemma:7b,12,0,NONE,0,NONE,0,0,NONE,0,NONE,0,362,0,0.0,,20.35900378227234,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,13,meta,gemma:7b,13,0,NONE,0,NONE,0,0,NONE,0,NONE,0,335,0,0.0,,20.683456897735596,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,14,meta,gemma:7b,14,0,NONE,0,NONE,0,0,NONE,0,NONE,0,365,0,0.0,,20.48221707344055,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,15,meta,gemma:7b,15,0,NONE,0,NONE,0,0,NONE,0,NONE,0,385,0,0.0,,20.36009120941162,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,16,meta,gemma:7b,16,0,NONE,0,NONE,0,0,NONE,0,NONE,0,384,0,0.0,,20.371058225631714,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,17,meta,gemma:7b,17,0,NONE,0,NONE,0,0,NONE,0,NONE,0,335,0,0.0,,20.397491931915283,0.0
