exp_id,mode,pillar,seed,model_id,prompt_id,collapse_run,collapse_reason,core_collapse_run,core_collapse_reason,budget_exhausted,intervene_bin,n_tokens_total,n_interventions,intervene_density,H_pre,runtime_sec,extra_tokens_due_to_intervention
vNEXT-0.1,baseline,HUM,25,gpt2,25,1,TOO_SHORT,1,TOO_SHORT,0,0,52,0,0.0,,1.0357556343078613,0.0
vNEXT-0.1,baseline,HUM,26,gpt2,26,1,REP,1,REP,0,0,104,0,0.0,,4.064438104629517,0.0
vNEXT-0.1,baseline,HUM,27,gpt2,27,1,REP,1,REP,0,0,137,0,0.0,,6.528769016265869,0.0
vNEXT-0.1,baseline,HUM,28,gpt2,28,1,TOO_SHORT,1,TOO_SHORT,0,0,51,0,0.0,,1.4461097717285156,0.0
vNEXT-0.1,baseline,HUM,29,gpt2,29,1,REP,1,REP,0,0,172,0,0.0,,8.492034196853638,0.0
vNEXT-ctrl100,controlled100,HUM,0,gpt2,0,0,NONE,0,NONE,0,1,553,65,0.11754068716094032,101.0,37.265318155288696,44.0
vNEXT-ctrl100,controlled100,HUM,1,gpt2,1,0,NONE,0,NONE,0,1,537,76,0.14152700186219738,111.0,32.30230689048767,31.0
vNEXT-ctrl100,controlled100,HUM,2,gpt2,2,0,NONE,0,NONE,0,1,541,32,0.059149722735674676,124.0,33.76720714569092,13.0
vNEXT-ctrl100,controlled100,HUM,3,gpt2,3,0,NONE,0,NONE,0,1,536,69,0.1287313432835821,86.0,33.123876094818115,37.0
vNEXT-ctrl100,controlled100,HUM,4,gpt2,4,0,NONE,0,NONE,0,1,533,4,0.0075046904315197,135.0,48.30956697463989,17.0
vNEXT-ctrl100,controlled100,HUM,5,gpt2,5,0,NONE,0,NONE,0,1,533,60,0.1125703564727955,68.0,34.51886796951294,47.0
vNEXT-ctrl100,controlled100,HUM,6,gpt2,6,0,NONE,0,NONE,0,1,543,5,0.009208103130755065,33.0,49.28264784812927,45.0
vNEXT-ctrl100,controlled100,HUM,7,gpt2,7,0,NONE,0,NONE,0,1,532,7,0.013157894736842105,198.0,41.37879705429077,0.0
vNEXT-ctrl100,controlled100,HUM,8,gpt2,8,0,NONE,1,REP,1,1,448,100,0.22321428571428573,64.0,25.391014099121094,53.0
vNEXT-ctrl100,controlled100,HUM,9,gpt2,9,0,NONE,0,NONE,0,1,538,22,0.040892193308550186,184.0,36.25922393798828,0.0
vNEXT-ctrl100,controlled100,HUM,10,gpt2,10,0,NONE,0,NONE,0,1,228,17,0.07456140350877193,54.0,12.60493516921997,36.0
vNEXT-ctrl100,controlled100,HUM,11,gpt2,11,1,TOO_SHORT,1,TOO_SHORT,0,0,35,0,0.0,,0.6106390953063965,0.0
vNEXT-ctrl100,controlled100,HUM,12,gpt2,12,0,NONE,0,NONE,0,1,544,11,0.02022058823529412,147.0,39.65282893180847,5.0
vNEXT-ctrl100,controlled100,HUM,13,gpt2,13,0,NONE,0,NONE,0,1,476,28,0.058823529411764705,126.0,30.800693035125732,11.0
vNEXT-ctrl100,controlled100,HUM,14,gpt2,14,0,NONE,0,NONE,0,1,530,70,0.1320754716981132,67.0,34.7230589389801,48.0
vNEXT-ctrl100,controlled100,HUM,15,gpt2,15,0,NONE,0,NONE,0,1,539,63,0.11688311688311688,91.0,38.62828278541565,45.0
vNEXT-ctrl100,controlled100,HUM,16,gpt2,16,0,NONE,0,NONE,0,1,530,19,0.035849056603773584,147.0,35.52260112762451,4.0
vNEXT-ctrl100,controlled100,HUM,17,gpt2,17,0,NONE,0,NONE,0,1,532,35,0.06578947368421052,181.0,34.6747350692749,5.0
vNEXT-ctrl100,controlled100,HUM,18,gpt2,18,0,NONE,0,NONE,0,1,530,18,0.033962264150943396,192.0,36.09497308731079,0.0
vNEXT-ctrl100,controlled100,HUM,19,gpt2,19,0,NONE,0,NONE,0,1,532,11,0.020676691729323307,126.0,43.77315592765808,15.0
vNEXT-ctrl100,controlled100,HUM,20,gpt2,20,0,NONE,0,NONE,0,1,529,62,0.11720226843100189,171.0,31.08032202720642,0.0
vNEXT-ctrl100,controlled100,HUM,21,gpt2,21,0,NONE,0,NONE,0,1,535,86,0.16074766355140188,109.0,31.436489820480347,36.0
vNEXT-ctrl100,controlled100,HUM,22,gpt2,22,0,NONE,0,NONE,0,1,530,98,0.18490566037735848,73.0,31.447705030441284,41.0
vNEXT-ctrl100,controlled100,HUM,23,gpt2,23,0,NONE,0,NONE,0,1,533,39,0.07317073170731707,131.0,36.30535697937012,19.0
vNEXT-ctrl100,controlled100,HUM,24,gpt2,24,0,NONE,0,NONE,0,1,536,58,0.10820895522388059,83.0,37.40725111961365,48.0
vNEXT-ctrl100,controlled100,HUM,25,gpt2,25,0,NONE,0,NONE,0,1,543,98,0.18047882136279927,52.0,32.01836109161377,64.0
vNEXT-ctrl100,controlled100,HUM,26,gpt2,26,0,NONE,0,NONE,0,1,533,74,0.13883677298311445,104.0,33.43038892745972,33.0
vNEXT-ctrl100,controlled100,HUM,27,gpt2,27,0,NONE,0,NONE,0,1,530,14,0.026415094339622643,137.0,39.559443950653076,8.0
vNEXT-ctrl100,controlled100,HUM,28,gpt2,28,0,NONE,0,NONE,0,1,533,58,0.10881801125703565,51.0,38.42874217033386,76.0
vNEXT-ctrl100,controlled100,HUM,29,gpt2,29,0,NONE,0,NONE,0,1,488,32,0.06557377049180328,172.0,32.048823595047,7.0
vNEXT-0.1,baseline,META,0,gpt2,0,1,REP,1,REP,0,0,127,0,0.0,,5.859751224517822,0.0
vNEXT-0.1,baseline,META,1,gpt2,1,1,REP,1,REP,0,0,160,0,0.0,,7.981523275375366,0.0
vNEXT-0.1,baseline,META,2,gpt2,2,1,REP,1,REP,0,0,177,0,0.0,,9.182007789611816,0.0
vNEXT-0.1,baseline,META,3,gpt2,3,1,REP,1,REP,0,0,119,0,0.0,,5.392196178436279,0.0
vNEXT-0.1,baseline,META,4,gpt2,4,1,REP,1,REP,0,0,109,0,0.0,,4.289468765258789,0.0
vNEXT-0.1,baseline,META,5,gpt2,5,1,REP,1,REP,0,0,245,0,0.0,,14.700001239776611,0.0
vNEXT-0.1,baseline,META,6,gpt2,6,1,REP,1,REP,0,0,93,0,0.0,,3.583739757537842,0.0
vNEXT-0.1,baseline,META,7,gpt2,7,0,NONE,0,NONE,0,0,524,0,0.0,,49.4748740196228,0.0
vNEXT-0.1,baseline,META,8,gpt2,8,1,TOO_SHORT,1,TOO_SHORT,0,0,48,0,0.0,,1.2659070491790771,0.0
vNEXT-0.1,baseline,META,9,gpt2,9,1,REP,1,REP,0,0,156,0,0.0,,7.234189987182617,0.0
vNEXT-0.1,baseline,META,10,gpt2,10,1,REP,1,REP,0,0,89,0,0.0,,3.1373910903930664,0.0
vNEXT-0.1,baseline,META,11,gpt2,11,1,REP,1,REP,0,0,143,0,0.0,,6.17497181892395,0.0
vNEXT-0.1,baseline,META,12,gpt2,12,1,TOO_SHORT,1,TOO_SHORT,0,0,17,0,0.0,,0.09803509712219238,0.0
vNEXT-0.1,baseline,META,13,gpt2,13,1,REP,1,REP,0,0,153,0,0.0,,6.969784259796143,0.0
vNEXT-0.1,baseline,META,14,gpt2,14,1,REP,1,REP,0,0,78,0,0.0,,2.7699320316314697,0.0
vNEXT-0.1,baseline,META,15,gpt2,15,0,NONE,0,NONE,0,0,123,0,0.0,,5.294013261795044,0.0
vNEXT-0.1,baseline,META,16,gpt2,16,1,REP,1,REP,0,0,136,0,0.0,,6.030781269073486,0.0
vNEXT-0.1,baseline,META,17,gpt2,17,1,REP,1,REP,0,0,97,0,0.0,,3.8440921306610107,0.0
vNEXT-0.1,baseline,META,18,gpt2,18,1,REP,1,REP,0,0,72,0,0.0,,2.6350529193878174,0.0
vNEXT-0.1,baseline,META,19,gpt2,19,1,TOO_SHORT,1,TOO_SHORT,0,0,50,0,0.0,,1.4401500225067139,0.0
vNEXT-0.1,baseline,META,20,gpt2,20,1,REP,1,REP,0,0,380,0,0.0,,28.47534489631653,0.0
vNEXT-0.1,baseline,META,21,gpt2,21,1,REP,1,REP,0,0,86,0,0.0,,3.1792168617248535,0.0
vNEXT-0.1,baseline,META,22,gpt2,22,1,REP,1,REP,0,0,102,0,0.0,,4.542984962463379,0.0
vNEXT-0.1,baseline,META,23,gpt2,23,1,REP,1,REP,0,0,251,0,0.0,,15.541171789169312,0.0
vNEXT-0.1,baseline,META,24,gpt2,24,1,TOO_SHORT,1,TOO_SHORT,0,0,36,0,0.0,,1.0475139617919922,0.0
vNEXT-0.1,baseline,META,25,gpt2,25,1,REP,1,REP,0,0,203,0,0.0,,10.652411222457886,0.0
vNEXT-0.1,baseline,META,26,gpt2,26,1,TOO_SHORT,1,TOO_SHORT,0,0,53,0,0.0,,1.8160791397094727,0.0
vNEXT-0.1,baseline,META,27,gpt2,27,1,REP,1,REP,0,0,83,0,0.0,,2.9651029109954834,0.0
vNEXT-0.1,baseline,META,28,gpt2,28,1,REP,1,REP,0,0,67,0,0.0,,2.3802149295806885,0.0
vNEXT-0.1,baseline,META,29,gpt2,29,1,REP,1,REP,0,0,79,0,0.0,,2.935941219329834,0.0
vNEXT-ctrl100,controlled100,META,0,gpt2,0,0,NONE,0,NONE,0,1,144,3,0.020833333333333332,127.0,6.483453989028931,15.0
vNEXT-ctrl100,controlled100,META,1,gpt2,1,0,NONE,0,NONE,0,1,536,61,0.11380597014925373,160.0,34.70154809951782,0.0
vNEXT-ctrl100,controlled100,META,2,gpt2,2,0,NONE,0,NONE,0,1,533,40,0.075046904315197,177.0,32.804800033569336,0.0
vNEXT-ctrl100,controlled100,META,3,gpt2,3,0,NONE,0,NONE,0,1,532,70,0.13157894736842105,119.0,31.880084991455078,13.0
vNEXT-ctrl100,controlled100,META,4,gpt2,4,0,NONE,0,NONE,0,1,533,45,0.08442776735459662,109.0,34.68368697166443,36.0
vNEXT-ctrl100,controlled100,META,5,gpt2,5,0,NONE,0,NONE,0,1,533,43,0.08067542213883677,245.0,32.97427582740784,0.0
vNEXT-ctrl100,controlled100,META,6,gpt2,6,0,NONE,0,NONE,0,1,283,30,0.10600706713780919,93.0,16.800174951553345,57.0
vNEXT-ctrl100,controlled100,META,7,gpt2,7,0,NONE,0,NONE,0,0,524,0,0.0,,49.188202142715454,0.0
vNEXT-ctrl100,controlled100,META,8,gpt2,8,0,NONE,0,NONE,0,1,533,12,0.0225140712945591,48.0,40.160792112350464,35.0
vNEXT-ctrl100,controlled100,META,9,gpt2,9,0,NONE,0,NONE,0,1,530,49,0.09245283018867924,156.0,31.865978002548218,4.0
vNEXT-ctrl100,controlled100,META,10,gpt2,10,0,NONE,0,NONE,0,1,534,68,0.12734082397003746,89.0,32.154937982559204,21.0
vNEXT-ctrl100,controlled100,META,11,gpt2,11,0,NONE,0,NONE,0,1,536,32,0.05970149253731343,143.0,37.64267110824585,9.0
vNEXT-ctrl100,controlled100,META,12,gpt2,12,1,TOO_SHORT,1,TOO_SHORT,0,0,17,0,0.0,,0.1027226448059082,0.0
vNEXT-ctrl100,controlled100,META,13,gpt2,13,0,NONE,0,NONE,0,1,532,17,0.03195488721804511,153.0,38.30565023422241,1.0
vNEXT-ctrl100,controlled100,META,14,gpt2,14,0,NONE,0,NONE,0,1,530,27,0.0509433962264151,78.0,40.944149017333984,47.0
vNEXT-ctrl100,controlled100,META,15,gpt2,15,0,NONE,0,NONE,0,0,123,0,0.0,,5.2809460163116455,0.0
vNEXT-ctrl100,controlled100,META,16,gpt2,16,0,NONE,0,NONE,0,1,187,17,0.09090909090909091,136.0,9.214102983474731,8.0
vNEXT-ctrl100,controlled100,META,17,gpt2,17,0,NONE,0,NONE,0,1,526,4,0.0076045627376425855,97.0,48.13361096382141,27.0
vNEXT-ctrl100,controlled100,META,18,gpt2,18,0,NONE,0,NONE,0,1,102,1,0.00980392156862745,72.0,4.408818960189819,37.0
vNEXT-ctrl100,controlled100,META,19,gpt2,19,0,NONE,0,NONE,0,1,531,41,0.07721280602636535,50.0,35.31982374191284,33.0
vNEXT-ctrl100,controlled100,META,20,gpt2,20,0,NONE,0,NONE,0,1,535,6,0.011214953271028037,380.0,42.98017406463623,0.0
vNEXT-ctrl100,controlled100,META,21,gpt2,21,0,NONE,0,NONE,0,1,530,64,0.12075471698113208,86.0,34.048760652542114,56.0
vNEXT-ctrl100,controlled100,META,22,gpt2,22,0,NONE,0,NONE,0,1,529,44,0.0831758034026465,102.0,36.28181505203247,51.0
vNEXT-ctrl100,controlled100,META,23,gpt2,23,0,NONE,0,NONE,0,1,527,45,0.08538899430740038,251.0,33.412659883499146,0.0
vNEXT-ctrl100,controlled100,META,24,gpt2,24,0,NONE,0,NONE,0,1,525,54,0.10285714285714286,36.0,40.84560680389404,101.0
vNEXT-ctrl100,controlled100,META,25,gpt2,25,0,NONE,0,NONE,0,1,515,50,0.0970873786407767,203.0,31.269123077392578,0.0
vNEXT-ctrl100,controlled100,META,26,gpt2,26,0,NONE,0,NONE,0,1,524,12,0.022900763358778626,53.0,40.08336329460144,39.0
vNEXT-ctrl100,controlled100,META,27,gpt2,27,0,NONE,0,NONE,0,1,250,4,0.016,83.0,15.15995717048645,30.0
vNEXT-ctrl100,controlled100,META,28,gpt2,28,0,NONE,0,NONE,0,1,526,39,0.0741444866920152,67.0,38.71751308441162,60.0
vNEXT-ctrl100,controlled100,META,29,gpt2,29,0,NONE,0,NONE,0,1,526,24,0.045627376425855515,79.0,48.727341175079346,69.0
vNEXT-0.1,baseline,STEM,0,gpt2,0,1,TOO_SHORT,1,TOO_SHORT,0,0,14,0,0.0,,0.13062286376953125,0.0
vNEXT-0.1,baseline,STEM,1,gpt2,1,1,REP,1,REP,0,0,323,0,0.0,,22.36277413368225,0.0
vNEXT-0.1,baseline,STEM,2,gpt2,2,1,TOO_SHORT,1,TOO_SHORT,0,0,17,0,0.0,,0.13642168045043945,0.0
vNEXT-0.1,baseline,STEM,3,gpt2,3,1,TOO_SHORT,1,TOO_SHORT,0,0,19,0,0.0,,0.1565718650817871,0.0
vNEXT-0.1,baseline,STEM,4,gpt2,4,1,TOO_SHORT,1,TOO_SHORT,0,0,24,0,0.0,,0.15372610092163086,0.0
vNEXT-0.1,baseline,STEM,5,gpt2,5,1,REP,1,REP,0,0,165,0,0.0,,8.419230937957764,0.0
vNEXT-0.1,baseline,STEM,6,gpt2,6,1,TOO_SHORT,1,TOO_SHORT,0,0,44,0,0.0,,0.3818352222442627,0.0
vNEXT-0.1,baseline,STEM,7,gpt2,7,1,TOO_SHORT,1,TOO_SHORT,0,0,42,0,0.0,,1.0955331325531006,0.0
vNEXT-0.1,baseline,STEM,8,gpt2,8,1,REP,1,REP,0,0,141,0,0.0,,6.150498867034912,0.0
vNEXT-0.1,baseline,STEM,9,gpt2,9,1,TOO_SHORT,1,TOO_SHORT,0,0,29,0,0.0,,0.16065001487731934,0.0
vNEXT-0.1,baseline,STEM,10,gpt2,10,1,REP,1,REP,0,0,175,0,0.0,,8.284382104873657,0.0
vNEXT-0.1,baseline,STEM,11,gpt2,11,1,TOO_SHORT,1,TOO_SHORT,0,0,23,0,0.0,,0.14930391311645508,0.0
vNEXT-0.1,baseline,STEM,12,gpt2,12,0,NONE,0,NONE,0,0,130,0,0.0,,5.428965091705322,0.0
vNEXT-0.1,baseline,STEM,13,gpt2,13,1,REP,1,REP,0,0,176,0,0.0,,8.566083908081055,0.0
vNEXT-0.1,baseline,STEM,14,gpt2,14,1,REP,1,REP,0,0,99,0,0.0,,4.036139011383057,0.0
vNEXT-0.1,baseline,STEM,15,gpt2,15,1,TOO_SHORT,1,TOO_SHORT,0,0,17,0,0.0,,0.14069509506225586,0.0
vNEXT-0.1,baseline,STEM,16,gpt2,16,1,REP,1,REP,0,0,167,0,0.0,,8.501929998397827,0.0
vNEXT-0.1,baseline,STEM,17,gpt2,17,1,TOO_SHORT,1,TOO_SHORT,0,0,18,0,0.0,,0.14893388748168945,0.0
